Headline,Label
Podcast - @Hokiesmash_ASD & @_EthanMoore talk Clemson’s Historic September and ACC Football with @ralphDrussoAP,0
Bob Corker Says Trump’s Recklessness Threatens ‘World War III’,1
Sheriff and Deputies Indicted for Locking Down Entire School and Sexually Assaulting Kids,0
"Thursday Night Start ‘Em or Sit ‘Em: Week 5: Chris Hogan, Doug Martin, James White & More",0
Carrefour Brasil opens online grocery shopping in Sao Paulo,1
Jason Aldean opens 'SNL' playing Tom Petty's 'I Won't Back Down',1
German police arrest man after posting photo of child abuse victim,1
Britain hopes U.S. will keep politics out of Bombardier decision,1
"Nusra Front, Islamic State clash in Syria's Hama province",1
Sticker Proclaiming ‘KKK Wants You’ Found At A Portland High School,0
Quick Hit: Will Mitch Trubisky Be Worth Owning In 2018?,0
Why Federalization In Syria And The Creation Of A Kurdistan Is A Very Bad Idea,0
The Chicago Bears versus the Green Bay Packers Quick Injury Analysis,0
Trump's Actions Reveal He Has The Mindset Of A Slave Plantation Owner,0
"France's Macron, unions seek upper hand in struggle over reforms",1
ChiCitySports Fantasy Review: Week 4 Fantasy Football Rankings,0
UN Security Council Resolution 2375 on North Korea,0
Swiss woman abducted in Sudan by criminal gang for ransom: official,1
"10/8 Post-Season: WS Wins in '09, '25, Losses in '03, '27, '60; 1-of-3 in Playoffs",0
Gordon Strachan: 'Scotland have a problem,1
Passport Photos and Online Porn: The Dizzying World of Thomas Ruff,1
Bucs Finish Up Homestand on Winning Note 5-3,0
Sir Ian McKellen says King Lear is his 'last big Shakespeare part',1
How can US rapist win joint custody of victim's child?,1
Liberal Zealots Force Museum to Remove ‘Racist’ Dr. Seuss Mural,0
"10/3 Happenings: HBD Cap, Johnny, Dog, Tomato, Ismael, Wil & Alex; Frankie & Gene Hired; Clarke Retires",0
"Trump Administration Proposes Historic Low Refugee Cap Of 45,000",0
Titans WR Rishard Matthews: “I Plan to Kneel Until the President Apologizes”,0
Growing Chorus Confronts Trump Against Leaving Nuclear Deal,1
Trump Threatens NBC Over Nuclear Weapons Report,1
MLB Post Season Sunday: Who’s Playing and Where to Watch,0
"Ravens Fall to Steelers, 26-9 at Home",0
Trump Backed Candidate Loses Senate Seat To Controversial Roy Moore,0
"From Innovation to Provocation, China’s Artists on a Global Path",1
ChiCitySports Fantasy Review: Week 5 Fantasy Football Rankings,0
Trump nominates White House aide for homeland security post,1
St. Louis Cardinals plunk Anthony Rizzo in first at bat,0
Cider-Braised Pork Shoulder - Pork Stewed in a Creamy Apple Cider Sauce,0
Arrogant School Librarian Too Good for Melania Trump’s Donation,0
"German prosecutors say no evidence of US, UK eavesdropping",1
Neo-Nazis With Tiki Torches Descend Upon Charlottesville Again,0
"In Hong Kong, It’s the Fans Who Protest During the National Anthem",1
Harvey Weinstein: Oscars academy to hold emergency talks,1
Using the New iPad Apps Dock,1
"Bournemouth GP to appear in court charged with alleged murder plot"" + MORE - 2 Oct. 17",0
Tropical Storm Nate Could Hit New Orleans as Hurricane,0
Blackhawks Roster Breakdown: Goalies,0
Hawaii approves telescope on volcano sacred to indigenous people,1
Anime hero joins Japan's antibiotics resistance campaign,1
5 Ways to Prevent Hidradenitis Suppurativa Flare-Ups,1
"Ron Paul on Trump, Anarchism & the AltRight",0
Trinidad and Tobago 2-1 USA,1
New Video Emerges Raising Questions of Overlapping Gunfire at Las Vegas Concert,0
"Seven killed, dozens injured in Ghana tanker explosion",1
Rob & Big Star Christopher ‘Big Black’ Boykin Dead at 45,0
Quake measuring 6.3 magnitude strikes off eastern Japan,1
Remembering the Granite Mountain Hotshots,1
Dallas Cowboys Owner to BENCH Asses of Players Disrespecting the Flag,0
2017 Fantasy Football Quarterback Rankings - Week 4,0
Keeping an Active Lifestyle with COPD,1
Jordan Howard has Fought His Whole Career for the Tough Yards,0
"Some women must travel hundreds of miles for abortions, analysis finds",1
Philip K. Dick’s Electric Dreams [ Official Trailer],0
45-Foot Tall Naked Woman Statue on It’s Way to Washington to Fight the Patriarchy,0
"Clinton 'sick,' 'shocked' and 'appalled' by Weinstein allegations",1
"Fabio Fognini: Italian fined £72,806 and gets suspended ban for US Open outburst",1
2017-18 Ashes: Aussies to watch,0
J&F calls Brazil judge decision to freeze assets 'legally fragile',1
"Fearing Trump torpedo, Europe scrambles to save Iran deal",1
"Russia to donate Kalashnikovs, trucks and munitions to Philippines",1
Freddie Bishop Returns,0
5 Glaring Inconsistencies in the Vegas Shooting that Need to be Addressed,0
Storm Nate weakens but brings heavy rain,1
Living on Bitcoin for a Week (Video),0
Emirates willing to cooperate with rival UAE airline Etihad,1
Streaming Defenses (2017): Week 5: Which Offense Do We Want To Exploit?,0
London No Cup o’ Tea for O-Line,0
Ravens Rebound With Win,0
Cider-Braised Pork Shoulder - Pork Stewed in a Creamy Apple Cider Sauce,0
2017 Fantasy Football Team Defense Rankings - Week 4,0
"As Thousands Left Homeless from Hurricanes, Trump Sends $75 Million MORE to Israel",0
Aussie Rules: Readers Respond,1
"9/30 Expo Park-Forbes Field Era: Temple Cup, '08 Race, Mo Bros, Kiner Wallops, Herman Deal, K Mart",0
Feedspot names GMF as one of Top 50 Gospel Music Blogs and Websites,0
Regular Season OpenerBlackhawks vs Penguins10-1 Win Recap,0
Ceasefire deal sealed for rebel pocket near Damascus,1
"Russia accuses U.S. of pretending to fight Islamic State in Syria, Iraq",1
Spain Catalonia: France snubs independence bid,1
Week 4 Rankings (2017): Top 40 Running Backs: New Names Emerging As Viable Options,0
Huge Gas Explosion Sends Giant Fireball In Ghana’s Capital,0
SpaceX Launched 10 Satellites Monday [Video and Images],0
Baby dies in hot car while mother gets hair done,0
Podcast - @Hokiesmash_ASD & @TalkinACCSports review week 4 & preview week 5 in ACC Football with @treadmillhorse,0
Podcast - @Hokiesmash_ASD & @TalkinACCSports review week 3 & preview week 4 in ACC Football with @ahammsportsgeek,0
Trump defends Pence NFL protest walkout amid claims of stunt,1
Liverpool v Manchester United: Pick your combined XI,1
Obama’s Deep State: 78 Appointees Burrowed Into Government,0
Shock Report: One Third of US Government Satanic Pedophiles,0
Dave Doeren has finally gotten that signature win,0
5 things for October 12: No end in sight,1
Turkey to retry opposition lawmaker jailed on espionage charges: NTV,1
Athenia: Is this the wreck of the first British ship torpedoed in WW2?,1
"9/25 Happenings: Bucs Clinch in '60; NH GM; HBD Dave, Dick, Tony & Vanimal; Wilson, Williams Records,",0
"President Donald Trump’s Schedule for Tuesday, September 26, 2017",0
2017 Fantasy Football Running Back Rankings - Week 5,0
2017 Fantasy Football Tight End Rankings - Week 5,0
"Video Of 2,600-Year-Old Alloy From Atlantis Surfaces The Web",0
Avoiding Another Debacle,0
Merkel deems migrant deal good for coalition talks but Greens skeptical,1
"How to Disappear an Activist (Or, Where IS Andy Ostrowski?)",0
"Former Police Officer Arrested With Massive Arsenal Near White House, Claims He Was A CIA MK Ultra Asset",0
Morning news briefing from CNN,1
India Shields Child Brides From Sex,1
Women's Ashes: Lauren Cheatle & Tahlia McGrath in Australia squad,1
Israeli spies found Russians using Kaspersky software for hacks: media,1
"Woman dies in Santa Rosa fire, family says",1
Brazil prosecutors to investigate if J&F violated leniency deal,1
Swiss open World Cup criminal probe into ex-FIFA official Valcke and Qatar businessman,1
NFL: 'Taking the knee' anthem protest to be discussed with clubs,1
Video Shows Deadly Ride Malfunction At State Fair – WARNING: May Be Too Graphic For Some People,0
Monday Morning Briefing,1
Asia Pacific’s Most Innovative Universities - 2017,1
Putin and Saudi king turn the page on decades of tensions,1
"Sweden: Neo-Nazis Clash With Anti-Fascists, Police At Yom Kippur Rally",0
Mediaset and Vivendi in contact over pay-TV dispute: source,1
Student confesses in fatal shooting of police officer at Texas college: warrant,1
"Jeter Fires 4 More, Mattingly Could Be Next",0
Long-Time Liberal Female Abuser Seeks Forgiveness by Attacking NRA,0
"9/29 From the 50s Forward: HBD Ken, Teke Takes Two, ALou #2, Browns, 6-In-A-Row, Cutch Walks It Off, Giants Finale",0
The Scariest Video You Have Ever Watched In The Name Of Science,0
Another Team-Wide Poor Effort,0
"Henry McLeish insists Scotland are at a ""new low"" in international football",1
California wildfires: Calistoga evacuated amid blazes,1
Egypt Qualifies For World Cup In 27 Years Amidst Political Instability,0
"‘S.N.L.’: Jason Aldean Is Surprise Guest, Singing Tom Petty’s ‘I Won’t Back Down’",1
Brazil studying extradition of Italian ex-leftist guerilla Battisti,1
"Marty Baron cuts through Trump noise, stays focused on Washington Post's mission",1
Texans’ Player Donates First Game Check To Workers Effected By Harvey,0
Puckin Hostile ShoutcastEpisode 91,0
"10 Important Stories From 09/29/17 Box Scores: Story’s Turn Around, Not Buying C. Anderson & More",0
"Media Pushes Narrative Vegas Gunman ‘Loved Conspiracy Theories’, Questioned 9",0
"10/1 TRS-PNC Era: Wildcard Win, TRS Closes, Freddy Takes Crown, Locke's 1st Win & More",0
Passenger Dragged off Southwest Airlines Plane Over ‘Allergy’,0
UN Blacklists Saudi-Led Coalition For Killing Yemeni Children,0
This Chart Defines the 21st Century Economy,0
Trump’s Visit To Puerto Rico Was A Disaster Of Epic Proportions,0
Las Vegas Shooting: N.R.A. Supports New Rules on ‘Bump Stock’ Devices,1
NFL owners to mull anthem rules as Trump ups protest criticism,1
United Airlines Kills Worlds Largest Bunny During Flight,0
Chinese state media report bloated battery in Apple's iPhone 8,1
UK Supermarket Becomes World's First to Offer Cashless Checkout with Finger Vein Scan,0
Pope to get closer to heavens with call to space station,1
Clarivate Analytics Roadshow 2017,1
18-Year-Old Reportedly Raped After Arrest By On-Duty NYPD Officers,0
GM aims to lead electric vehicles market in Mercosur: executive,1
Jason Manford: My nan prefers my singing to my comedy,1
Bar Owner Doesn't Think 'Lynch Kaepernick' Doormat Is Racist. Really?,0
Venezuela Just Stopped Accepting US Dollars for Oil As Countries Join Forces to Kill US Petrodollar,0
"Lundqvist, Rangers blank Canadiens for first win",1
Man Gets Knuckle Sandwich After Bursting in On Masturbating Wife,0
Late field goal lifts Vikings past Bears,1
"As Sanctions on North Korea Ramp Up, War on Cryptocurrencies Heats Up",0
Egypt extends state of emergency for three months starting Friday: official gazette,1
North Korea’s Nuclear Trump Card,0
Harvey Weinstein: Paltrow and Jolie say they were victims,1
Restructures for Several Veterans,0
"10/1 Expo Park-Forbes Field Era: Deacon Whips Cy In 1st WS Game, Waner's 237 Hits, Boss Man Roberto & More",0
Trump has absolutely no reason to blow up the Iran deal,1
Photos ‘Elf On The Shelf’ Doesn’t Want You To See,0
Florida Farmers Say Irma’s Damage Is The Worst They’ve Ever Seen,0
"Kenya police use teargas, shoot in air during opposition march",1
Rose McGowan’s Twitter Account Locked After Posts About Weinstein,1
Ryder Cup captain Thomas Bjorn expects Tyrrell Hatton to make Europe's side,1
The Indians’ Andrew Miller Falls Back to Earth,1
Smart Meters Create A “Honeypot” Of Personal Information To Exploit,0
Shattering The Grand Illusion: The Power Of Human Thought,0
Maya Moore Leads Lynx to 4th WNBA Title in Team History with Win over Sparks,1
Hollywood reacts to Harvey Weinstein abuse claims,1
Ivana Trump: I told Donald to keep tweeting,1
Puerto Rico: Trump paper towel-throwing 'abominable',1
'Stand for the anthem or don't play',1
Didi Gregorius Leads Yankees Past Indians and Into A.L.C.S.,1
Rugby League World Cup: Kear names uncapped trio for Wales,1
Minnesota Vikings lose heartbreaker; Detroit Lions Kneel,0
How did Ferrari's first female driver disappear?,1
Eminem rebukes 'racist' Donald Trump in awards show rap,1
Rugby League World Cup: Sam Tomkins not in England squad,1
Daryl Gurney earns biggest career win with World Grand Prix triumph in Dublin,1
Tesla chief Musk's latest idea: Intercity rocket travel,1
US Army chief: 'No risk-free options' on North Korea,1
Shadow Figure Caught On Camera In Haunted Theatre,0
CrossFit Training: RULE the School!,0
Las Vegas: How US mass shootings are getting worse,1
Nunes signs off on new subpoenas to firm behind Trump-Russia dossier,1
"Media, Mayors, and Celebs Lying About Trump and Puerto Rico",0
Man To Howard University Students: ‘It’s Not Murder If They’re Black’,0
"Nobel-winning technique like ""Google Earth for molecules""",1
Americans Jailed After Failed Coup in Turkey Are Hostages to Politics,1
2017-18 Ashes: Aussies to watch,0
Cam Newton Laughs At Female Reporter Talking About Football,0
10 Shocking Facts About Porn You Probably Didn’t Know,0
"Fukushima court rules Tepco, government liable over 2011 disaster: media",1
Coaching Staff Failing Ravens,0
Ron Paul: Las Vegas Slaughter – Conspiracy Or Lone Nut? (Video),0
China to Debtors: Pay Up or Be Shamed,1
"10/5 TRS-PNC Park: Bucs Win in '71, '79; Lose Four Playoffs (Dang Reds!); Tracy Fired",0
Liberians vote to bolster peaceful democracy in presidential poll,1
"House Democrats Can’t Impeach Trump, but They’re Willing to Try",1
How To Alienate Your Base and Hurt Your Cause - Courtesy of the NFL,0
"At the Italian Open, Francesco Molinari Hopes to Make It Two in a Row",1
Highlights of Wednesday's MLB playoff games,1
EPA reversed salmon protection after CEO meeting,1
Jason Aldean opens 'Saturday Night Live' with tribute to Las Vegas victims,1
Line-up unveiled for BBC's new pop show,1
Brazil Olympic committee to meet on Wednesday after IOC ruling,1
Taiwan president pledges to defend freedoms despite China pressure,1
"Globalization, migration fears reawaken Germans' interest in 'Heimat'",1
Physician Group Slams McCain for Failure to Repeal Obamacare,0
Trump Mocks Puerto Rico In Hispanic Heritage Speech - It Was Horrible,0
Cassini captured something mysterious right before it crashed,0
Ravens @ Raiders - Wednesday,0
